sku_id,supplier_id,cost_price
1300,15,159.27
1301,1,82.09
1302,11,226.54
1302,18,211.84
1303,15,55.96
1304,3,45.01
1304,5,47.83
1305,7,49.89
1306,18,126.81
1306,15,116.39
1307,7,143.7
1307,6,134.24
1308,1,51.53
1309,17,59.72
1310,7,98.36
1311,18,166.56
1312,9,163.27
1312,10,150.69
1313,6,79.28
1314,12,109.77
1315,8,180.63
1315,3,173.02
1316,5,94.95
1316,8,93.96
1317,6,180.09
1318,16,105.6
1319,14,125.9
1320,15,145.96
1320,16,139.86
1321,7,143.69
1321,16,144.2
1322,15,73.27
1323,12,118.99
1324,15,141.05
1324,8,137.88
1325,15,76.02
1326,6,139.82
1326,2,138.43
1327,12,219.79
1328,12,77.62
1328,13,79.61
1329,16,140.92
1330,10,77.56
1330,11,84.28
1331,17,163.5
1331,18,167.74
1332,17,231.65
1333,16,214.83
1334,7,145.04
1335,4,121.46
1336,6,98.82
1337,10,82.11
1337,12,82.5
1338,12,37.58
1339,1,81.6
1340,11,132.38
1341,1,65.27
1341,15,68.55
1342,2,47.64
1343,11,50.04
1344,4,43.53
1345,11,16.66
1346,15,25.99
1347,8,46.44
1348,7,45.89
1349,18,77.22
1350,11,15.91
1350,15,17.18
1351,3,54.42
1351,5,55.47
1352,11,23.3
1353,10,25.35
1354,16,60.82
1355,9,19.22
1356,14,45.7
1357,3,49.11
1358,4,54.54
1359,11,73.74
1359,15,77.42
1360,13,126.76
1361,17,63.23
1361,4,64.43
1362,9,11.58
1363,18,65.49
1364,5,19.71
1365,12,49.98
1365,1,51.64
1366,17,57.77
1366,10,59.0
1367,8,56.99
1367,12,57.45
1368,8,54.82
1368,2,51.55
1369,9,169.93
1369,2,168.69
1370,8,7.4
1370,15,7.31
1371,4,61.53
1371,1,57.73
1372,3,44.88
1373,6,59.15
1374,10,74.07
1375,13,74.56
1375,2,68.98
1376,5,87.18
1376,6,80.07
1377,1,72.63
1378,3,11.76
1379,6,22.59
1380,4,84.07
1381,18,8.66
1381,6,9.15
1382,15,47.95
1382,5,50.18
1383,3,10.9
1384,5,47.02
1385,16,13.43
1386,4,8.79
1386,18,9.34
1387,15,27.1
1388,11,44.42
1389,3,68.21
1389,4,64.73
1390,1,75.74
1390,5,75.51
1391,6,5.71
1392,16,70.73
1393,9,70.67
1394,14,10.23
1394,8,9.34
1395,14,73.97
1395,10,77.76
1396,9,90.15
1397,6,273.73
1398,17,5.86
1398,9,6.1
1399,1,128.39
1400,1,80.86
1400,6,86.94
1401,6,103.3
1401,16,99.81
1402,5,124.18
1403,5,32.78
1403,10,32.2
1404,17,61.73
1405,9,58.39
1406,8,14.23
1406,1,13.56
1407,16,290.36
1408,13,7.27
1408,8,7.1
1409,9,23.88
1410,4,86.0
1411,17,57.53
1411,8,61.1
1412,13,39.45
1413,6,235.52
1414,13,90.8
1414,14,87.86
1415,15,9.36
1416,3,36.62
1417,12,115.64
1418,6,31.21
1418,3,33.04
1419,6,58.11
1420,10,30.63
1421,6,6.12
1421,3,5.93
1422,8,104.14
1422,7,104.54
1423,8,33.31
1424,13,14.93
1425,18,340.07
1425,17,327.12
1426,6,36.56
1427,17,31.73
1428,3,31.09
1429,17,172.53
1430,2,38.97
1431,8,37.01
1431,1,34.18
1432,1,78.7
1433,16,62.76
1433,8,62.08
1434,17,113.58
1434,18,107.51
1435,11,34.44
1436,2,47.52
1436,9,48.34
1437,7,26.34
1438,4,74.61
1439,9,15.04
1440,16,10.34
1441,3,42.33
1442,9,62.0
1443,10,81.25
1443,1,81.85
1444,1,37.48
1445,2,87.09
1446,18,23.09
1447,6,37.08
1448,4,54.4
1449,16,77.71
1450,4,230.69
1451,1,36.19
1452,9,19.43
1453,10,72.29
1453,4,71.19
1454,8,71.36
1454,4,72.75
1455,16,127.55
1456,15,250.8
1457,6,66.85
1457,17,66.17
1458,11,118.28
1459,6,34.04
1460,9,188.05
1461,15,31.33
1461,5,31.51
1462,13,42.45
1462,6,39.44
1463,13,54.39
1464,6,13.27
1465,12,52.97
1465,16,58.25
1466,12,26.57
1466,17,25.7
1467,10,239.49
1468,4,35.47
1469,18,124.98
1470,6,71.85
1470,1,72.88
1471,14,32.89
1472,17,26.71
1472,3,28.23
1473,11,20.68
1474,14,36.11
1474,6,33.43
1475,10,108.22
1475,14,104.22
1476,10,85.45
1476,11,92.35
1477,1,41.76
1478,8,180.53
1479,18,103.17
1480,18,51.77
1481,18,70.84
1482,9,192.6
1483,7,48.14
1484,2,74.37
1484,15,81.19
1485,13,31.63
1486,12,30.4
1486,6,30.91
1487,13,78.5
1487,14,82.51
1488,16,27.56
1489,17,6.26
1490,11,96.9
1491,16,196.24
1492,8,73.13
1493,14,84.7
1494,16,74.94
1495,1,38.54
1496,9,70.15
1496,7,64.93
1497,17,149.23
1498,10,131.19
1499,17,105.23
1500,11,66.62
1501,8,420.94
1502,15,60.46
1503,17,64.28
1504,18,209.11
1505,5,85.08
1506,11,20.51
1507,10,38.86
1508,6,122.75
1509,11,51.9
1510,10,28.66
1510,18,27.81
1511,10,139.16
1512,1,387.02
1513,15,239.91
1514,13,85.26
1514,12,87.74
1515,3,9.05
1516,8,66.43
1516,12,68.5
1517,1,108.37
1517,2,112.44
1518,1,121.46
1519,4,99.86
1519,11,98.59
1520,7,10.89
1521,11,271.55
1522,14,109.86
1523,14,38.67
1523,10,35.37
1524,9,180.14
1525,9,40.31
1526,13,201.51
1527,6,175.13
1528,11,15.9
1529,6,50.45
1529,13,47.11
1530,11,35.01
1531,3,183.38
1531,4,179.42
1532,17,298.26
1533,9,117.93
1534,13,179.44
1534,4,171.31
1535,17,9.39
1535,8,9.11
1536,9,156.99
1537,2,367.94
1538,7,116.12
1539,1,132.9
1540,7,88.54
1540,2,81.8
1541,17,71.86
1542,4,97.12
1543,9,121.19
1544,14,93.86
1545,14,43.2
1546,16,209.29
1547,3,104.37
1548,9,145.05
1549,5,151.09
1550,2,33.95
1551,3,61.38
1552,7,125.01
1552,10,127.96
1553,15,41.38
1554,8,144.12
1555,5,115.32
1555,10,114.24
1556,11,68.68
1557,4,117.57
1558,18,39.57
1559,10,39.68
1559,17,39.86
1560,6,64.88
1561,1,236.98
1562,16,97.55
1562,9,98.41
1563,2,20.98
1563,15,20.61
1564,7,36.81
1565,3,174.21
1565,15,168.88
1566,7,33.4
1567,2,220.64
1568,15,64.97
1569,16,74.76
1569,17,76.47
1570,14,172.57
1570,10,171.01
1571,5,36.98
1572,4,44.98
1572,10,47.32
1573,8,149.45
1574,16,47.99
1575,14,25.98
1575,16,24.12
1576,12,153.62
1576,13,150.17
1577,17,56.85
1578,7,92.38
1579,15,222.74
1580,2,126.83
1581,11,59.75
1582,10,157.76
1583,13,115.3
1584,18,37.74
1584,8,40.24
1585,18,245.95
1585,9,235.38
1586,1,57.01
1587,9,148.19
1588,11,191.23
1588,10,177.93
1589,2,15.51
1589,3,16.31
1590,3,65.41
1591,6,150.85
1591,2,154.2
1592,10,109.62
1593,3,87.53
1593,2,88.43
1594,10,189.19
1595,15,186.34
1595,3,194.35
1596,14,197.51
1597,9,90.91
1598,6,65.77
1599,15,155.76
1600,18,134.05
1601,17,80.54
1601,2,79.74
1602,17,196.08
1603,2,144.17
1604,14,192.37
1605,14,356.57
1606,15,67.81
1607,7,49.42
1608,10,39.42
1608,16,38.19
1609,16,72.53
1610,2,78.17
1611,8,209.58
1611,5,218.96
1612,6,91.05
1613,5,125.08
1614,18,374.18
1614,9,352.82
1615,3,116.12
1616,18,134.1
1616,1,141.71
1617,14,368.08
1618,16,77.21
1619,10,117.21
1619,18,108.34
1620,9,232.3
1621,1,261.28
1622,9,109.89
1623,16,190.49
1624,16,29.62
1625,3,242.38
1626,17,76.52
1627,1,132.53
1628,8,145.37
1629,17,62.31
1630,15,363.7
1630,2,372.79
1631,18,10.92
1632,5,87.32
1632,7,89.45
1633,7,194.04
1634,2,125.61
1635,14,79.79
1636,7,32.43
1637,14,124.47
1638,4,33.3
1639,6,181.75
1640,8,156.07
1641,14,180.3
1642,13,243.74
1642,1,236.84
1643,8,129.89
1644,13,52.58
1645,5,64.88
1645,6,69.97
1646,12,144.59
1646,6,141.31
1647,1,227.9
1648,15,41.07
1648,17,38.22
1649,6,37.33
1649,14,37.97
1650,9,116.02
1651,8,171.96
1652,7,190.23
1652,11,204.86
1653,11,38.87
1654,9,67.24
1655,7,31.79
1655,5,31.42
1656,7,41.33
1657,9,427.05
1658,18,109.12
1659,13,446.01
1660,12,68.96
1661,12,72.37
1661,16,71.07
1662,16,120.37
1663,18,98.01
1664,3,97.84
1664,6,96.5
1665,17,218.24
1666,14,96.03
1667,13,97.58
1668,10,170.68
1669,2,113.19
1670,15,85.54
1671,16,172.06
1671,8,167.67
1672,12,55.25
1673,16,262.04
1674,3,92.67
1675,9,39.95
1675,1,37.93
1676,16,73.67
1677,3,32.73
1678,16,72.02
1679,7,62.49
1680,2,198.22
1681,3,153.23
1682,13,81.19
1682,1,84.1
1683,8,151.05
1683,9,152.57
1684,8,172.02
1685,13,66.57
1685,7,64.6
1686,2,81.09
1687,18,18.33
1687,11,18.91
1688,6,176.91
1688,15,168.38
1689,2,169.75
1689,13,172.66
1690,17,241.29
1690,7,225.58
1691,10,102.06
1692,11,75.56
1692,15,75.75
1693,18,177.2
1694,12,375.42
1695,7,146.31
1696,18,152.1
1697,10,156.3
1698,6,143.35
1699,4,109.11
1699,14,102.17
1700,18,210.62
1700,4,213.57
1701,18,213.93
1701,15,196.14
1702,7,72.28
1702,3,75.35
1703,7,149.25
1704,8,378.18
1705,6,60.11
1705,1,60.24
1706,12,131.23
1707,17,179.03
1708,17,38.37
1708,7,40.37
1709,14,414.93
1710,4,68.41
1711,7,24.94
1711,17,26.12
1712,15,11.7
1712,12,10.69
1713,7,43.22
1713,12,44.46
1714,13,101.87
1715,5,34.86
1716,1,62.7
1716,11,64.63
1717,13,26.87
1717,2,29.12
1718,9,28.74
1719,13,26.97
1720,16,109.15
1721,11,5.54
1722,11,34.55
1723,10,23.96
1724,8,49.96
1725,14,76.71
1725,13,71.85
1726,12,8.3
1727,10,40.15
1728,2,23.14
1729,15,34.39
1729,8,35.5
1730,3,46.32
1731,2,29.05
1732,9,61.46
1733,13,177.47
1734,10,19.63
1735,10,14.43
1736,12,115.55
1736,2,112.84
1737,6,12.69
1737,12,12.77
1738,9,109.76
1739,3,17.18
1740,11,103.5
1741,11,18.37
1742,1,82.69
1742,11,83.74
1743,10,39.74
1744,2,77.53
1745,11,100.3
1746,5,75.11
1747,10,84.06
1747,1,84.6
1748,4,186.27
1749,1,50.93
1749,8,51.79
1750,16,30.24
1750,14,31.43
1751,4,84.61
1751,6,87.0
1752,11,147.85
1753,7,48.3
1754,3,47.37
1755,7,183.46
1756,17,8.46
1756,10,8.42
1757,16,59.09
1758,5,52.42
1758,16,51.32
1759,15,43.74
1760,7,70.9
1761,6,79.78
1762,15,79.99
1763,14,64.65
1764,10,11.51
1765,8,20.0
1765,1,21.14
1766,1,75.14
1767,13,10.41
1768,14,49.59
1769,7,9.82
1770,13,48.1
1771,15,12.84
1771,4,12.38
1772,14,10.34
1772,7,11.02
1773,11,28.69
1774,7,58.02
1775,13,63.21
1776,4,73.13
1777,10,6.57
1778,4,80.51
1778,3,79.52
1779,17,75.64
1780,13,10.86
1780,3,11.25
1781,7,63.91
1782,12,98.45
1782,14,97.55
1783,4,278.39
1783,15,285.59
1784,15,6.75
1785,16,131.26
1786,5,91.65
1787,12,123.71
1788,16,147.24
1788,5,153.02
1789,3,33.6
1789,15,32.61
1790,14,56.18
1791,17,51.15
1791,3,50.99
1792,14,14.59
1793,2,240.42
1793,11,256.02
1794,1,7.2
1795,15,18.64
1795,10,18.85
1796,15,70.2
1796,5,65.3
1797,18,68.89
1798,1,36.71
1799,7,215.64
1800,2,92.45
1800,6,88.53
1801,7,11.25
1802,9,33.46
1803,3,118.58
1804,8,34.77
1805,9,57.7
1806,11,29.19
1807,4,7.13
1808,10,89.4
1808,12,92.83
1809,1,34.89
1809,14,35.92
1810,7,14.61
1811,18,294.43
1812,2,34.43
1812,8,33.41
1813,15,31.64
1814,6,22.19
1815,6,142.45
1815,12,147.07
1816,17,41.7
1817,18,32.46
1818,17,82.35
1819,1,67.08
1820,2,96.51
1820,4,98.59
1821,13,35.18
1821,1,34.96
1822,13,49.14
1822,6,49.2
1823,9,30.2
1824,3,81.19
1825,16,16.87
1826,12,10.19
1826,14,9.9
1827,13,30.62
1828,2,79.29
1829,16,86.67
1830,4,34.79
1831,9,87.9
1832,2,25.71
1832,11,28.0
1833,17,35.7
1834,6,53.81
1835,14,79.28
1835,13,81.15
1836,14,224.33
1837,10,32.84
1837,13,32.53
1838,13,17.66
1839,10,76.1
1840,18,65.46
1841,14,146.28
1842,2,201.19
1842,14,200.48
1843,8,62.2
1844,8,114.74
1844,3,115.54
1845,15,46.29
1845,11,44.32
1846,3,157.15
1847,14,28.13
1848,6,35.4
1849,11,70.6
1850,2,13.15
1851,4,44.99
1852,17,34.18
1853,4,238.94
1854,2,41.48
1854,16,38.75
1855,11,129.29
1856,1,59.06
1857,8,33.78
1857,16,34.48
1858,13,25.09
1858,10,26.91
1859,3,20.89
1859,16,20.98
1860,9,39.08
1861,16,121.28
1861,8,116.88
1862,10,90.27
1862,5,88.14
1863,7,36.75
1864,13,170.41
1865,15,110.87
1866,13,59.59
1866,18,60.7
1867,4,54.88
1868,17,186.95
1868,5,193.92
1869,9,38.8
1870,2,94.61
1871,5,35.81
1872,3,29.3
1873,13,84.69
1874,16,29.74
1875,8,6.83
1876,17,98.84
1876,18,94.71
1877,13,223.88
1877,6,218.78
1878,9,81.37
1879,5,87.28
1880,12,84.51
1881,13,36.6
1882,16,68.8
1882,17,74.69
1883,17,143.75
1884,12,143.93
1885,3,93.53
1886,6,58.19
1887,7,375.79
1887,8,372.85
1888,15,59.52
1889,3,82.68
1890,4,245.05
1890,1,241.08
1891,3,77.78
1891,5,76.94
1892,15,20.66
1892,18,19.19
1893,15,42.51
1893,18,41.25
1894,16,110.89
1894,18,119.11
1895,17,53.09
1895,12,51.14
1896,18,27.42
1897,3,135.49
1898,8,313.22
1898,10,338.17
1899,15,204.6
1899,18,205.67
1900,14,109.07
1901,9,9.55
1902,12,67.71
1903,6,108.68
1904,3,93.17
1905,5,117.85
1906,18,9.11
1907,17,371.71
1908,17,92.43
1909,15,36.33
1910,18,175.03
1911,11,35.45
1911,10,35.47
1912,18,249.55
1913,5,217.21
1914,6,16.14
1914,5,15.77
1915,17,45.39
1916,11,36.94
1916,18,38.48
1917,16,224.35
1918,7,270.12
1918,5,281.4
1919,6,105.11
1920,13,183.08
1921,11,10.43
1922,4,136.87
1923,8,437.85
1924,2,103.89
1925,6,161.8
1926,17,71.48
1926,2,71.11
1927,3,63.32
1928,7,107.33
1929,4,121.97
1930,8,80.57
1931,8,38.43
1932,16,211.61
1933,13,103.88
1933,15,97.53
1934,18,139.52
1934,10,146.08
1935,11,187.79
1936,12,34.23
1936,10,36.67
1937,16,50.57
1937,3,49.29
1938,17,140.86
1939,18,38.99
1940,8,113.55
1941,13,105.89
1941,10,108.05
1942,15,72.11
1942,1,75.33
1943,17,122.22
1944,13,39.75
1944,9,42.32
1945,7,37.33
1946,6,53.75
1947,13,230.77
1948,2,97.25
1948,5,89.51
1949,14,17.56
1950,18,36.5
1951,12,135.53
1951,3,129.76
1952,11,31.78
1953,5,210.81
1954,5,84.21
1955,18,84.11
1956,11,211.84
1956,1,198.07
1957,4,35.6
1958,3,50.58
1958,11,52.08
1959,15,145.33
1959,4,157.05
1960,17,47.93
1961,4,25.03
1962,5,173.18
1962,17,170.24
1963,1,71.78
1964,9,85.75
1965,13,234.18
1966,10,131.72
1967,12,61.4
1967,18,59.06
1968,18,149.16
1968,16,158.8
1969,5,107.19
1969,12,103.72
1970,3,32.44
1971,12,175.06
1971,11,181.97
1972,4,72.64
1973,7,132.67
1974,8,184.92
1975,11,15.95
1975,4,15.69
1976,5,64.39
1977,3,130.49
1978,6,93.99
1979,4,113.76
1980,18,231.83
1980,11,226.96
1981,16,157.72
1982,9,214.49
1983,14,92.11
1983,5,93.57
1984,3,74.31
1985,2,157.68
1985,14,164.42
1986,17,105.43
1986,18,103.92
1987,6,92.7
1988,4,207.84
1989,1,156.67
1990,7,200.45
1991,2,442.98
1992,18,56.36
1992,15,55.7
1993,13,56.91
1994,5,30.22
1995,15,80.74
1995,2,85.21
1996,16,74.7
1996,6,80.94
1997,9,213.16
1998,16,71.28
1999,17,106.46
2000,5,361.83
2001,18,116.03
2001,16,121.36
2002,6,116.11
2003,3,380.15
2004,6,65.14
2005,17,103.61
2005,11,105.22
2006,18,237.29
2007,18,274.49
2008,17,147.73
2009,7,166.92
2010,4,25.67
2011,17,244.17
2012,18,63.54
2013,11,164.09
2013,12,154.88
2014,13,136.5
2015,5,67.27
2016,2,378.8
2017,7,9.66
2018,6,100.31
2019,6,151.85
2020,9,115.03
2021,9,74.99
2021,13,76.09
2022,5,35.71
2023,8,143.06
2023,11,150.17
2024,18,30.34
2024,4,31.7
2025,3,155.2
2026,1,134.24
2027,1,198.64
2028,4,246.78
2028,5,238.32
2029,17,115.5
2030,2,51.59
2031,4,71.39
2031,3,73.29
2032,16,133.85
2032,8,137.9
2033,1,256.71
2034,6,39.12
2034,4,41.66
2035,18,37.04
2036,1,106.92
2037,17,164.96
2038,16,179.29
2039,15,37.8
2040,16,65.11
2041,12,40.77
2042,14,37.7
2043,17,445.52
2044,12,105.97
2044,3,100.99
2045,4,513.55
2046,1,78.47
2047,3,64.22
2048,10,119.43
2048,9,119.92
2049,10,95.95
2050,18,88.14
2050,16,80.37
2051,4,170.17
2051,1,174.12
2052,1,90.76
2053,12,91.17
2054,15,160.3
2054,18,158.36
2055,11,135.12
2055,4,139.78
2056,18,82.29
2057,10,178.69
2058,6,46.07
2059,9,246.88
2059,18,230.31
2060,14,92.02
2061,13,30.98
2062,17,78.43
2063,17,44.74
2064,14,71.23
2064,7,71.52
2065,5,59.02
2066,3,188.95
2067,6,150.47
2068,1,69.62
2068,8,68.23
2069,8,134.6
2070,16,137.8
2071,14,73.79
2071,11,80.91
2072,3,73.33
2073,2,15.43
2074,15,192.03
2075,9,189.5
2076,9,231.93
2077,12,99.39
2078,12,76.21
2079,3,204.04
2080,9,452.75
2081,1,122.86
2081,11,123.94
2082,10,159.44
2083,17,176.19
2084,7,174.21
2085,5,95.98
2086,11,211.3
2086,10,212.43
2087,3,158.17
2088,7,80.0
2089,11,173.47
2089,2,184.55
2090,8,375.42
2091,7,63.22
2091,18,61.83
2092,1,169.56
2093,11,167.93
2093,10,166.52
2094,5,43.68
2095,1,362.65
2096,5,76.36
2097,3,29.79
2098,5,13.8
2099,18,43.28
2100,3,100.04
2101,17,45.71
2101,12,42.63
2102,12,55.78
2103,1,27.76
2104,18,27.57
2104,6,27.22
2105,16,24.42
2106,2,112.59
2106,18,114.29
2107,3,7.0
2107,10,7.32
2108,9,44.87
2108,13,43.55
2109,1,24.43
2110,15,64.36
2111,15,61.23
2111,1,63.2
2112,9,8.9
2112,10,8.61
2113,4,36.38
2114,14,21.9
2114,4,22.66
2115,18,32.84
2116,2,41.33
2117,15,32.1
2118,13,60.17
2119,1,152.68
2120,18,21.46
2121,13,16.76
2121,6,16.62
2122,15,102.85
2122,11,103.81
2123,8,14.2
2124,2,118.26
2124,17,116.08
2125,5,20.11
2126,8,112.85
2127,12,17.3
2127,8,17.24
2128,18,72.19
2129,12,40.34
2130,5,84.13
2131,10,92.43
2131,5,93.44
2132,1,62.42
2133,2,99.63
2134,17,200.59
2135,16,48.9
2136,6,39.94
2137,5,77.21
2138,11,178.32
2138,1,168.24
2139,8,51.78
2140,14,56.61
2141,13,171.09
2142,10,7.51
2143,7,52.68
2144,3,47.13
2145,8,50.94
2145,14,53.81
2146,3,76.11
2146,1,79.9
2147,2,73.63
2148,5,74.59
2149,17,74.55
2149,18,78.07
2150,9,13.05
2151,9,21.74
2151,1,20.84
2152,14,72.76
2153,6,9.96
2154,12,55.59
2155,13,8.84
2156,13,43.8
2156,6,44.74
2157,12,11.41
2158,2,9.09
2159,11,25.21
2159,7,25.1
2160,4,54.1
2161,8,61.82
2162,13,80.46
2163,10,5.98
2164,14,95.8
2164,5,90.06
2165,8,78.33
2166,18,11.27
2166,14,11.06
2167,8,80.48
2168,5,77.65
2168,11,76.67
2169,8,281.76
2170,10,6.03
2171,4,134.35
2172,13,69.43
2173,6,98.63
2174,5,165.01
2175,16,35.8
2176,17,61.82
2177,3,50.58
2178,17,15.29
2179,16,256.04
2180,4,6.22
2181,2,22.27
2182,3,72.79
2183,10,54.17
2183,18,58.36
2184,17,41.12
2184,2,40.81
2185,9,271.37
2185,18,251.46
2186,13,124.3
2187,2,10.82
2188,9,34.0
2188,15,34.04
2189,4,145.43
2190,14,37.58
2190,16,37.01
2191,14,52.86
2192,8,29.16
2192,2,28.56
2193,16,6.91
2194,7,103.31
2195,5,33.86
2196,1,15.93
2196,13,15.32
2197,2,284.62
2198,11,37.23
2198,1,35.46
2199,8,35.9
2200,10,25.95
2201,10,191.07
2202,17,31.13
2203,10,36.44
2204,3,66.49
2204,4,66.07
2205,18,69.2
2205,15,70.08
2206,8,118.73
2207,2,34.76
2208,7,65.62
2209,17,26.52
2210,7,80.42
2211,4,17.82
2212,4,10.65
2213,13,30.25
2214,16,80.43
2215,3,82.4
2215,13,85.36
2216,14,38.49
2217,4,89.96
2218,12,23.76
2219,5,40.89
2220,9,42.87
2221,3,76.13
2222,7,224.4
2222,3,210.84
2223,9,29.75
2224,6,15.95
2225,2,52.55
2226,6,65.69
2227,14,145.44
2227,6,147.95
2228,18,223.75
2229,8,61.75
2229,12,57.39
2230,1,111.46
2231,2,42.44
2232,8,145.35
2233,6,38.22
2234,11,41.47
2235,14,65.65
2235,11,67.97
2236,7,13.89
2236,5,12.92
2237,8,55.93
2238,11,29.15
2239,9,186.83
2239,18,186.18
2240,16,33.56
2241,17,121.54
2242,5,55.66
2242,1,54.39
2243,15,32.5
2244,11,31.38
2245,5,20.9
2245,12,21.1
2246,5,37.02
2246,15,36.11
2247,16,95.53
2248,4,88.51
2248,9,97.76
2249,2,38.52
2249,11,42.02
2250,9,146.34
2251,8,89.2
2252,8,59.26
2252,7,60.21
2253,7,70.66
2254,4,234.08
2255,6,51.95
2255,7,50.34
2256,17,95.42
2257,11,32.26
2258,18,31.94
2259,18,78.81
2259,11,78.33
2260,3,26.75
2261,8,6.88
2262,12,97.08
2263,15,240.02
2264,11,77.48
2265,6,104.73
2265,15,97.36
2266,14,91.69
2267,2,36.14
2267,7,36.78
2268,2,70.88
2269,16,131.07
2269,15,125.89
2270,4,134.04
2271,13,93.56
2272,10,56.02
2273,2,421.28
2273,9,414.27
2274,11,68.12
2275,11,92.33
2275,15,85.21
2276,17,214.8
2276,10,232.14
2277,7,94.18
2278,8,20.38
2278,10,21.53
2279,6,40.99
2280,18,105.67
2281,2,48.43
2282,9,24.49
2282,6,24.05
2283,10,127.93
2284,6,299.24
2285,10,197.63
2286,1,94.26
2287,1,10.76
2288,10,73.41
2289,15,102.15
2290,5,99.47
2291,14,119.44
2292,13,8.89
2293,5,283.81
2293,12,308.83
2294,3,93.1
2295,5,34.17
2296,3,170.94
2296,7,176.73
2297,2,35.83
2298,14,183.8
2299,2,165.14
2300,17,15.77
2301,16,49.03
2302,15,36.11
2303,10,190.32
2304,18,256.89
2304,16,247.61
2305,8,129.64
2306,8,184.62
2306,11,191.54
2307,13,8.61
2308,8,168.59
2308,9,182.23
2309,4,394.97
2310,2,108.56
2311,16,147.8
2312,16,90.98
2313,17,62.15
2313,5,66.14
2314,3,113.88
2315,1,136.08
2316,18,81.77
2317,1,34.51
2317,5,35.99
2318,16,205.66
2319,15,92.14
2320,13,136.35
2321,6,211.87
2322,15,35.85
2322,18,36.27
2323,17,52.43
2324,1,118.17
2325,18,43.74
2326,7,153.89
2326,17,148.01
2327,8,137.42
2328,15,67.34
2328,12,64.29
2329,15,119.22
2330,3,35.02
2331,13,33.02
2332,1,45.83
2332,16,49.98
2333,5,251.76
2333,16,239.19
2334,13,114.09
2335,3,16.67
2336,17,37.25
2337,15,156.31
2338,15,35.65
2338,13,34.15
2339,17,188.46
2339,8,193.06
2340,5,79.46
2341,14,73.82
2342,8,159.54
2342,1,148.22
2343,10,31.62
2343,2,30.79
2344,5,48.13
2345,1,168.89
2345,10,160.67
2346,4,45.84
2347,5,28.96
2347,15,29.32
2348,12,170.69
2348,7,167.68
2349,4,64.58
2349,1,64.22
2350,1,77.6
2351,4,238.3
2351,9,232.21
2352,8,138.55
2353,14,71.84
2353,13,70.34
2354,3,178.64
2355,11,121.99
2356,11,34.09
2357,18,231.05
2357,5,241.56
2358,5,56.66
2359,2,140.55
2360,13,178.66
2360,2,162.32
2361,12,14.06
2362,17,58.41
2363,6,132.81
2364,5,95.79
2365,12,96.84
2366,5,187.41
2367,13,164.76
2368,18,198.93
2369,4,95.15
2370,16,78.04
2371,3,195.2
2371,5,194.39
2372,15,126.39
2373,16,95.47
2374,14,200.91
2375,3,168.46
2375,9,165.4
2376,2,176.19
2376,4,185.94
2377,16,385.15
2377,6,363.64
2378,16,72.12
2379,3,53.7
2380,14,39.68
2381,4,81.55
2382,15,78.73
2382,8,86.13
2383,18,203.24
2384,8,84.34
2384,9,79.58
2385,12,111.62
2386,5,409.17
2387,12,121.94
2388,12,133.45
2389,15,330.01
2390,10,78.91
2390,3,75.67
2391,18,101.91
2391,15,105.01
2392,13,198.56
2393,15,248.47
2394,6,118.48
2395,17,213.64
2395,5,212.53
2396,14,24.6
2397,3,257.93
2397,11,240.49
2398,9,58.05
2399,3,146.86
2400,6,149.49
2401,8,67.1
2401,12,65.81
2402,15,336.17
2403,5,9.37
2404,14,82.72
2405,17,195.13
2406,18,113.43
2406,8,116.68
2407,8,64.65
2408,13,31.51
2408,9,32.51
2409,14,149.74
2409,9,154.45
2410,3,35.92
2410,11,36.63
2411,15,176.48
2412,18,125.1
2413,7,187.94
2414,14,183.69
2415,11,129.47
2416,10,57.17
2417,2,71.75
2418,10,112.85
2419,6,219.96
2420,10,34.13
2421,18,30.47
2422,3,90.63
2422,1,93.29
2423,1,214.92
2423,18,207.1
2424,18,206.35
2424,16,206.06
2425,3,38.08
2426,15,84.27
2427,18,32.46
2428,1,42.49
2429,10,387.69
2429,12,406.08
2430,11,132.76
2430,14,128.47
2431,1,476.56
2432,5,76.34
2432,7,77.04
2433,7,82.36
2434,16,110.43
2435,7,99.91
2435,6,104.78
2436,1,95.48
2436,9,94.35
2437,15,178.89
2438,13,87.4
2439,18,108.45
2440,16,135.41
2441,1,126.78
2442,13,79.03
2442,14,83.8
2443,5,188.48
2443,4,197.4
2444,3,51.33
2444,13,51.6
2445,9,234.48
2446,17,83.97
2446,3,86.27
2447,15,34.22
2448,8,73.77
2449,13,35.09
2449,17,34.23
2450,8,65.57
2451,10,64.53
2452,16,214.46
2453,14,168.84
2454,1,71.63
2455,13,153.31
2456,11,136.16
2457,7,68.78
2458,11,77.83
2459,16,16.62
2459,1,16.04
2460,2,178.3
2460,15,163.58
2461,6,180.0
2462,5,234.2
2462,13,231.29
2463,3,117.24
2464,6,79.37
2465,6,182.9
2466,8,390.26
2467,5,143.55
2468,7,146.44
2469,17,174.73
2470,6,161.16
2471,3,82.1
2472,9,241.18
2473,4,197.17
2473,8,202.53
2474,9,78.5
2475,14,162.92
2476,2,448.04
2477,12,52.9
2478,14,167.62
2479,3,163.39
2480,15,47.59
2481,18,367.7
2482,14,78.41
2483,1,34.09
2484,4,11.13
2485,7,38.13
2486,11,111.32
2486,9,110.42
2487,17,37.28
2487,15,39.25
2488,11,63.03
