order_id,customer_id,store_id,order_timestamp,order_status,delivery_time_mins
17602,1634,3,2025-01-16 17:02:06,delivered,21
17603,1136,3,2025-01-16 13:40:44,delivered,20
17604,90,3,2025-01-16 12:31:41,delivered,20
17605,2214,3,2025-01-16 13:01:08,delivered,11
17606,381,3,2025-01-16 14:41:04,delivered,19
17607,571,3,2025-01-16 19:03:40,delivered,14
17608,1126,3,2025-01-16 15:47:42,delivered,20
17609,1619,3,2025-01-16 22:24:49,delivered,17
17610,234,3,2025-01-16 10:58:48,delivered,21
17611,2044,3,2025-01-16 17:59:45,delivered,27
17612,2388,3,2025-01-16 21:18:07,delivered,19
17613,2871,3,2025-01-16 20:01:03,delivered,19
17614,1838,3,2025-01-16 04:46:14,delivered,10
17615,2214,3,2025-01-16 08:14:13,delivered,41
17616,429,3,2025-01-16 23:35:27,delivered,13
17617,1258,3,2025-01-16 12:53:35,delivered,30
17618,2698,3,2025-01-16 22:16:34,delivered,13
17619,1433,3,2025-01-16 07:40:17,delivered,26
17620,875,3,2025-01-16 21:25:24,delivered,13
17621,1390,3,2025-01-16 06:18:13,delivered,19
17622,2741,3,2025-01-16 18:37:59,delivered,25
17623,61,3,2025-01-16 10:51:51,delivered,13
17624,1795,3,2025-01-16 17:54:30,delivered,34
17625,671,3,2025-01-16 20:45:21,delivered,34
17626,389,3,2025-01-16 09:52:07,delivered,17
17627,745,3,2025-01-16 10:18:02,delivered,24
17628,1182,3,2025-01-16 08:22:21,delivered,23
17629,2607,3,2025-01-16 09:03:49,delivered,18
17630,1401,3,2025-01-16 09:03:58,delivered,22
17631,2476,3,2025-01-16 18:34:54,delivered,16
17632,2630,3,2025-01-16 21:44:03,delivered,20
17633,1694,3,2025-01-16 16:24:34,delivered,26
17634,620,3,2025-01-16 19:47:22,delivered,19
17635,860,3,2025-01-16 18:30:47,delivered,18
17636,1326,3,2025-01-16 11:58:54,delivered,38
17637,1538,3,2025-01-16 12:48:55,delivered,14
17638,2827,3,2025-01-16 10:02:09,delivered,14
17639,1020,3,2025-01-16 17:27:03,delivered,23
17640,1094,3,2025-01-16 17:26:17,delivered,27
17641,2955,3,2025-01-16 18:47:23,delivered,10
17642,2937,3,2025-01-16 18:01:56,delivered,19
17643,2321,3,2025-01-16 08:23:42,delivered,17
17644,285,3,2025-01-16 18:53:58,delivered,10
17645,2209,3,2025-01-16 10:34:18,delivered,24
17646,2937,3,2025-01-16 17:53:50,delivered,29
17647,1573,3,2025-01-16 01:58:11,delivered,19
17648,1220,3,2025-01-16 03:29:46,delivered,21
17649,2368,3,2025-01-16 14:35:00,delivered,26
17650,1768,3,2025-01-16 20:20:59,delivered,23
17651,331,3,2025-01-16 22:31:02,delivered,36
17652,2779,3,2025-01-16 10:20:53,delivered,21
17653,1340,3,2025-01-16 17:04:40,delivered,19
17654,2092,3,2025-01-16 19:10:11,delivered,26
17655,2356,3,2025-01-16 15:44:00,delivered,17
17656,1303,3,2025-01-16 13:38:32,delivered,21
17657,1126,3,2025-01-16 10:03:11,delivered,34
17658,2985,3,2025-01-16 13:11:03,delivered,25
17659,1397,3,2025-01-16 22:10:53,delivered,24
17660,2181,3,2025-01-16 12:37:59,delivered,20
17661,2605,3,2025-01-16 14:25:36,delivered,36
17662,344,3,2025-01-16 20:43:26,delivered,12
17663,2492,3,2025-01-16 18:34:01,delivered,16
17664,1474,3,2025-01-16 03:47:57,delivered,17
17665,2726,3,2025-01-16 12:18:45,delivered,23
17666,1300,3,2025-01-16 13:38:47,delivered,17
17667,978,3,2025-01-16 14:47:27,delivered,25
17668,2779,3,2025-01-16 16:26:35,delivered,17
17669,99,3,2025-01-16 09:08:37,delivered,22
17670,792,3,2025-01-16 14:24:14,delivered,20
17671,1180,3,2025-01-16 16:38:54,delivered,28
17672,1302,3,2025-01-16 09:34:19,delivered,22
17673,1023,3,2025-01-16 13:43:13,delivered,17
17674,2060,3,2025-01-16 20:02:34,delivered,18
17675,1761,3,2025-01-16 15:26:50,delivered,20
17676,2682,3,2025-01-16 19:53:14,delivered,18
17677,2538,3,2025-01-16 10:12:18,delivered,19
17678,838,3,2025-01-16 17:12:19,delivered,13
17679,2278,3,2025-01-16 08:48:13,delivered,18
17680,1725,3,2025-01-16 18:53:54,delivered,19
17681,1442,3,2025-01-16 22:17:39,delivered,28
17682,1857,3,2025-01-16 17:49:59,delivered,17
17683,1033,3,2025-01-16 09:04:43,delivered,24
17684,1004,3,2025-01-16 00:19:33,delivered,22
17685,1253,3,2025-01-16 18:27:23,delivered,37
17686,2209,3,2025-01-16 08:58:09,delivered,33
17687,2526,3,2025-01-16 18:05:04,delivered,14
17688,1007,3,2025-01-16 21:06:48,delivered,40
17689,1139,3,2025-01-16 18:30:55,delivered,15
17690,1474,3,2025-01-16 16:31:59,delivered,17
17691,2442,3,2025-01-16 08:01:47,delivered,12
17692,2451,3,2025-01-16 18:45:44,delivered,19
17693,617,3,2025-01-16 09:38:16,cancelled,
17694,2743,3,2025-01-16 17:27:40,cancelled,
17695,266,3,2025-01-16 17:31:19,cancelled,
17696,2562,3,2025-01-16 06:01:09,cancelled,
17697,1059,3,2025-01-16 11:58:47,cancelled,
17698,1226,3,2025-01-16 16:56:56,cancelled,
17699,875,3,2025-01-16 18:56:44,cancelled,
17700,758,3,2025-01-16 16:25:30,cancelled,
17701,1552,3,2025-01-16 17:51:32,cancelled,
17702,428,3,2025-01-16 07:35:12,cancelled,
17703,2203,3,2025-01-16 09:50:35,cancelled,
17704,2598,3,2025-01-16 21:28:30,cancelled,
17705,90,3,2025-01-16 10:03:11,cancelled,
17706,786,3,2025-01-16 07:02:46,cancelled,
17707,2905,3,2025-01-16 21:27:48,cancelled,
17708,391,3,2025-01-16 18:17:22,cancelled,
17709,1000,3,2025-01-16 13:03:50,cancelled,
17710,1391,3,2025-01-16 22:46:12,cancelled,
17711,2232,3,2025-01-16 11:46:08,cancelled,
17712,2918,3,2025-01-16 13:59:44,cancelled,
17713,1232,3,2025-01-16 19:32:05,cancelled,
17714,368,3,2025-01-16 08:14:47,cancelled,
17715,2903,3,2025-01-16 20:02:20,cancelled,
17716,1462,3,2025-01-17 10:29:38,delivered,25
17717,1121,3,2025-01-17 16:26:19,delivered,11
17718,2345,3,2025-01-17 18:55:39,delivered,18
17719,1552,3,2025-01-17 13:21:30,delivered,17
17720,2704,3,2025-01-17 16:12:11,delivered,11
17721,1271,3,2025-01-17 09:03:15,delivered,17
17722,2286,3,2025-01-17 22:06:44,delivered,23
17723,212,3,2025-01-17 06:23:11,delivered,10
17724,841,3,2025-01-17 23:36:52,delivered,12
17725,2773,3,2025-01-17 08:44:42,delivered,30
17726,1227,3,2025-01-17 21:55:41,delivered,16
17727,272,3,2025-01-17 12:38:54,delivered,30
17728,2201,3,2025-01-17 22:33:32,delivered,29
17729,1361,3,2025-01-17 11:34:05,delivered,15
17730,2175,3,2025-01-17 11:45:50,delivered,20
17731,1192,3,2025-01-17 11:23:46,delivered,14
17732,1408,3,2025-01-17 12:28:30,delivered,20
17733,2209,3,2025-01-17 19:49:51,delivered,21
17734,1981,3,2025-01-17 23:36:36,delivered,13
17735,1010,3,2025-01-17 07:22:25,delivered,16
17736,330,3,2025-01-17 03:06:56,delivered,21
17737,975,3,2025-01-17 14:48:21,delivered,14
17738,1005,3,2025-01-17 21:13:58,delivered,16
17739,1749,3,2025-01-17 19:40:14,delivered,16
17740,1613,3,2025-01-17 10:06:09,delivered,25
17741,860,3,2025-01-17 18:49:53,delivered,24
17742,2202,3,2025-01-17 06:04:11,delivered,23
17743,2625,3,2025-01-17 07:17:37,delivered,23
17744,2697,3,2025-01-17 12:44:17,delivered,16
17745,235,3,2025-01-17 09:41:39,delivered,12
17746,44,3,2025-01-17 18:59:40,delivered,14
17747,1220,3,2025-01-17 08:39:37,delivered,16
17748,634,3,2025-01-17 07:44:47,delivered,42
17749,740,3,2025-01-17 19:51:53,delivered,24
17750,2942,3,2025-01-17 21:20:35,delivered,18
17751,1397,3,2025-01-17 20:06:58,delivered,10
17752,2635,3,2025-01-17 06:36:31,delivered,13
17753,363,3,2025-01-17 22:20:34,delivered,15
17754,449,3,2025-01-17 12:42:42,delivered,14
17755,1321,3,2025-01-17 17:19:03,delivered,21
17756,1948,3,2025-01-17 14:58:26,delivered,24
17757,1949,3,2025-01-17 06:18:11,delivered,14
17758,2541,3,2025-01-17 21:34:47,delivered,13
17759,2038,3,2025-01-17 19:50:27,delivered,17
17760,961,3,2025-01-17 20:59:02,delivered,29
17761,2645,3,2025-01-17 21:14:35,delivered,36
17762,1662,3,2025-01-17 09:24:00,delivered,23
17763,617,3,2025-01-17 14:18:18,delivered,18
17764,2912,3,2025-01-17 20:31:59,delivered,23
17765,1861,3,2025-01-17 09:14:29,delivered,10
17766,2687,3,2025-01-17 16:13:34,delivered,24
17767,128,3,2025-01-17 09:58:37,delivered,14
17768,2595,3,2025-01-17 19:53:49,delivered,10
17769,1359,3,2025-01-17 12:29:35,delivered,18
17770,670,3,2025-01-17 22:27:19,delivered,14
17771,2951,3,2025-01-17 19:23:57,delivered,14
17772,523,3,2025-01-17 19:47:11,delivered,20
17773,2202,3,2025-01-17 14:57:38,delivered,31
17774,572,3,2025-01-17 16:18:29,delivered,17
17775,1428,3,2025-01-17 13:20:59,delivered,17
17776,363,3,2025-01-17 04:46:39,delivered,16
17777,2203,3,2025-01-17 17:05:11,delivered,19
17778,1669,3,2025-01-17 02:18:46,delivered,23
17779,2849,3,2025-01-17 17:10:18,delivered,21
17780,1001,3,2025-01-17 09:34:29,delivered,14
17781,2085,3,2025-01-17 15:58:09,delivered,14
17782,478,3,2025-01-17 19:02:36,delivered,16
17783,1571,3,2025-01-17 15:11:05,delivered,15
17784,1642,3,2025-01-17 20:40:59,delivered,22
17785,2606,3,2025-01-17 14:09:40,delivered,12
17786,2,3,2025-01-17 23:00:10,delivered,28
17787,1402,3,2025-01-17 14:11:06,delivered,18
17788,2797,3,2025-01-17 21:40:51,delivered,14
17789,613,3,2025-01-17 21:40:58,delivered,18
17790,46,3,2025-01-17 07:03:22,delivered,27
17791,759,3,2025-01-17 11:24:50,delivered,10
17792,1264,3,2025-01-17 18:44:29,delivered,19
17793,323,3,2025-01-17 09:02:06,delivered,26
17794,2545,3,2025-01-17 17:52:31,delivered,27
17795,2779,3,2025-01-17 21:55:54,delivered,16
17796,361,3,2025-01-17 17:05:49,delivered,14
17797,84,3,2025-01-17 10:12:49,delivered,26
17798,619,3,2025-01-17 08:59:16,delivered,16
17799,1517,3,2025-01-17 15:20:07,delivered,22
17800,978,3,2025-01-17 16:57:17,delivered,22
17801,2693,3,2025-01-17 17:44:24,delivered,23
17802,2235,3,2025-01-17 18:50:18,delivered,17
17803,1342,3,2025-01-17 19:52:41,delivered,11
17804,2381,3,2025-01-17 08:59:38,delivered,19
17805,1140,3,2025-01-17 03:06:30,delivered,22
17806,2387,3,2025-01-17 12:37:17,delivered,18
17807,2119,3,2025-01-17 20:31:14,delivered,10
17808,227,3,2025-01-17 06:14:55,delivered,16
17809,2942,3,2025-01-17 19:57:42,delivered,15
17810,1548,3,2025-01-17 05:53:34,delivered,23
17811,2607,3,2025-01-17 09:53:30,delivered,13
17812,254,3,2025-01-17 09:00:08,delivered,10
17813,909,3,2025-01-17 17:03:02,delivered,22
17814,1300,3,2025-01-17 08:56:32,delivered,18
17815,1230,3,2025-01-17 19:03:36,delivered,17
17816,2897,3,2025-01-17 19:33:52,delivered,23
17817,1227,3,2025-01-17 04:03:48,delivered,19
17818,2926,3,2025-01-17 17:06:40,delivered,16
17819,28,3,2025-01-17 23:47:27,delivered,32
17820,579,3,2025-01-17 22:22:51,delivered,21
17821,1843,3,2025-01-17 20:15:08,delivered,13
17822,2460,3,2025-01-17 16:41:37,delivered,14
17823,2969,3,2025-01-17 19:46:16,delivered,12
17824,473,3,2025-01-17 22:28:39,delivered,12
17825,285,3,2025-01-17 10:22:11,delivered,18
17826,14,3,2025-01-17 12:08:44,delivered,17
17827,1056,3,2025-01-17 22:20:36,delivered,21
17828,2608,3,2025-01-17 14:27:40,delivered,13
17829,1278,3,2025-01-17 09:41:35,delivered,20
17830,670,3,2025-01-17 20:18:23,delivered,21
17831,2320,3,2025-01-17 18:20:24,delivered,25
17832,2725,3,2025-01-17 13:01:49,delivered,26
17833,848,3,2025-01-17 18:36:30,delivered,10
17834,874,3,2025-01-17 20:25:27,delivered,25
17835,523,3,2025-01-17 07:18:49,delivered,11
17836,1178,3,2025-01-17 20:57:58,delivered,20
17837,2414,3,2025-01-17 10:19:46,delivered,10
17838,2236,3,2025-01-17 06:44:40,delivered,24
17839,194,3,2025-01-17 20:02:29,delivered,19
17840,1217,3,2025-01-17 22:41:52,delivered,16
17841,2824,3,2025-01-17 17:20:51,delivered,15
17842,2180,3,2025-01-17 20:40:46,delivered,15
17843,1716,3,2025-01-17 16:49:31,delivered,26
17844,569,3,2025-01-17 12:10:00,delivered,26
17845,2492,3,2025-01-17 19:32:39,delivered,15
17846,2162,3,2025-01-17 17:39:47,delivered,14
17847,194,3,2025-01-17 20:53:04,delivered,18
17848,693,3,2025-01-17 11:28:33,delivered,29
17849,1183,3,2025-01-17 12:52:59,delivered,14
17850,2980,3,2025-01-17 04:05:22,delivered,31
17851,633,3,2025-01-17 12:44:37,delivered,31
17852,1139,3,2025-01-17 19:54:34,delivered,10
17853,1669,3,2025-01-17 21:05:58,delivered,16
17854,1508,3,2025-01-17 11:33:43,delivered,16
17855,1262,3,2025-01-17 18:08:00,delivered,10
17856,2375,3,2025-01-17 13:47:20,delivered,15
17857,1772,3,2025-01-17 11:34:03,delivered,16
17858,511,3,2025-01-17 04:24:25,delivered,21
17859,2236,3,2025-01-17 16:34:39,delivered,37
17860,2044,3,2025-01-17 09:42:22,delivered,21
17861,1940,3,2025-01-17 11:30:39,delivered,28
17862,2690,3,2025-01-17 11:59:26,delivered,24
17863,2938,3,2025-01-17 10:57:25,delivered,10
17864,1469,3,2025-01-17 09:33:48,delivered,19
17865,727,3,2025-01-17 22:00:46,delivered,16
17866,1638,3,2025-01-17 17:13:24,delivered,15
17867,1774,3,2025-01-17 13:37:39,delivered,13
17868,610,3,2025-01-17 18:36:53,delivered,19
17869,2595,3,2025-01-17 19:11:46,delivered,15
17870,1254,3,2025-01-17 20:09:55,delivered,17
17871,2995,3,2025-01-17 18:20:42,delivered,13
17872,254,3,2025-01-17 18:01:20,delivered,28
17873,2366,3,2025-01-17 21:25:04,delivered,20
17874,2797,3,2025-01-17 13:22:17,cancelled,
17875,1275,3,2025-01-17 21:27:29,cancelled,
17876,1004,3,2025-01-17 09:55:13,cancelled,
17877,838,3,2025-01-17 10:09:23,cancelled,
17878,1813,3,2025-01-17 20:33:13,cancelled,
17879,280,3,2025-01-17 20:20:53,cancelled,
17880,1230,3,2025-01-17 12:49:18,cancelled,
17881,1227,3,2025-01-17 21:28:15,cancelled,
17882,638,3,2025-01-17 17:58:24,cancelled,
17883,1642,3,2025-01-17 18:32:27,cancelled,
17884,478,3,2025-01-17 08:52:45,cancelled,
17885,2826,3,2025-01-17 20:23:58,cancelled,
17886,326,3,2025-01-17 23:12:32,cancelled,
17887,2532,3,2025-01-17 21:44:45,cancelled,
17888,662,3,2025-01-17 14:21:24,cancelled,
17889,2098,3,2025-01-17 15:48:48,cancelled,
17890,2842,3,2025-01-17 02:17:56,cancelled,
17891,1222,3,2025-01-17 17:29:20,cancelled,
17892,890,3,2025-01-17 15:58:41,cancelled,
17893,1428,3,2025-01-17 13:35:06,cancelled,
17894,2157,3,2025-01-17 10:34:53,cancelled,
17895,2775,3,2025-01-17 20:42:58,cancelled,
17896,271,3,2025-01-17 19:28:22,cancelled,
17897,2743,3,2025-01-17 21:32:50,cancelled,
17898,2526,3,2025-01-18 18:39:47,delivered,25
17899,619,3,2025-01-18 08:31:20,delivered,31
17900,2920,3,2025-01-18 15:14:00,delivered,21
17901,802,3,2025-01-18 09:23:24,delivered,31
17902,1276,3,2025-01-18 19:31:52,delivered,18
17903,995,3,2025-01-18 21:47:31,delivered,11
17904,1369,3,2025-01-18 21:03:22,delivered,17
17905,523,3,2025-01-18 12:44:38,delivered,35
17906,721,3,2025-01-18 11:34:39,delivered,12
17907,1978,3,2025-01-18 11:28:51,delivered,31
17908,251,3,2025-01-18 19:12:57,delivered,18
17909,1596,3,2025-01-18 20:41:48,delivered,25
17910,1857,3,2025-01-18 23:20:06,delivered,14
17911,655,3,2025-01-18 13:21:23,delivered,23
17912,2942,3,2025-01-18 09:24:08,delivered,11
17913,1243,3,2025-01-18 10:29:44,delivered,24
17914,2975,3,2025-01-18 17:43:48,delivered,38
17915,1613,3,2025-01-18 16:39:13,delivered,28
17916,2694,3,2025-01-18 00:17:07,delivered,37
17917,626,3,2025-01-18 10:48:37,delivered,18
17918,203,3,2025-01-18 21:59:11,delivered,17
17919,91,3,2025-01-18 16:49:15,delivered,10
17920,792,3,2025-01-18 08:44:21,delivered,10
17921,464,3,2025-01-18 22:28:19,delivered,14
17922,1951,3,2025-01-18 16:22:55,delivered,21
17923,1391,3,2025-01-18 09:00:32,delivered,22
17924,2585,3,2025-01-18 08:51:56,delivered,13
17925,513,3,2025-01-18 08:15:46,delivered,23
17926,1387,3,2025-01-18 15:41:35,delivered,16
17927,57,3,2025-01-18 10:17:22,delivered,10
17928,2044,3,2025-01-18 00:15:08,delivered,14
17929,449,3,2025-01-18 13:11:25,delivered,19
17930,2180,3,2025-01-18 19:34:18,delivered,19
17931,2008,3,2025-01-18 21:57:08,delivered,10
17932,2341,3,2025-01-18 20:16:34,delivered,18
17933,1195,3,2025-01-18 07:33:25,delivered,20
17934,677,3,2025-01-18 10:32:03,delivered,12
17935,2912,3,2025-01-18 09:02:05,delivered,18
17936,116,3,2025-01-18 10:17:57,delivered,16
17937,1761,3,2025-01-18 22:18:51,delivered,18
17938,1866,3,2025-01-18 14:27:45,delivered,27
17939,526,3,2025-01-18 08:52:33,delivered,18
17940,1243,3,2025-01-18 22:05:51,delivered,29
17941,1141,3,2025-01-18 20:18:27,delivered,15
17942,2460,3,2025-01-18 13:28:44,delivered,17
17943,2625,3,2025-01-18 12:03:00,delivered,16
17944,1361,3,2025-01-18 08:04:06,delivered,25
17945,1611,3,2025-01-18 12:55:19,delivered,12
17946,137,3,2025-01-18 11:11:32,delivered,26
17947,424,3,2025-01-18 13:35:28,delivered,21
17948,464,3,2025-01-18 08:51:52,delivered,12
17949,787,3,2025-01-18 18:01:54,delivered,15
17950,762,3,2025-01-18 07:40:12,delivered,16
17951,879,3,2025-01-18 15:14:43,delivered,25
17952,2393,3,2025-01-18 11:15:31,delivered,10
17953,838,3,2025-01-18 12:52:01,delivered,15
17954,909,3,2025-01-18 16:40:25,delivered,24
17955,1917,3,2025-01-18 21:20:44,delivered,10
17956,2100,3,2025-01-18 18:48:42,delivered,26
17957,2609,3,2025-01-18 18:39:56,delivered,22
17958,1830,3,2025-01-18 20:15:15,delivered,15
17959,2186,3,2025-01-18 18:22:07,delivered,18
17960,1107,3,2025-01-18 09:52:27,delivered,36
17961,43,3,2025-01-18 16:14:15,delivered,18
17962,2040,3,2025-01-18 05:34:33,delivered,24
17963,470,3,2025-01-18 19:27:04,delivered,17
17964,268,3,2025-01-18 14:53:15,delivered,24
17965,428,3,2025-01-18 10:14:07,delivered,17
17966,939,3,2025-01-18 20:24:49,delivered,11
17967,2737,3,2025-01-18 08:13:32,delivered,20
17968,2725,3,2025-01-18 17:47:30,delivered,13
17969,148,3,2025-01-18 21:43:37,delivered,18
17970,943,3,2025-01-18 20:16:51,delivered,16
17971,2180,3,2025-01-18 11:06:19,delivered,27
17972,198,3,2025-01-18 18:20:13,delivered,25
17973,1803,3,2025-01-18 19:34:18,delivered,17
17974,238,3,2025-01-18 08:35:04,delivered,23
17975,2995,3,2025-01-18 08:38:06,delivered,23
17976,1831,3,2025-01-18 09:40:03,delivered,27
17977,178,3,2025-01-18 09:31:09,delivered,16
17978,2364,3,2025-01-18 19:16:15,delivered,11
17979,480,3,2025-01-18 19:02:15,delivered,16
17980,2660,3,2025-01-18 19:00:44,delivered,15
17981,523,3,2025-01-18 13:31:52,delivered,36
17982,1241,3,2025-01-18 20:35:24,delivered,13
17983,2827,3,2025-01-18 20:27:07,delivered,12
17984,2540,3,2025-01-18 18:16:42,delivered,20
17985,634,3,2025-01-18 10:47:49,delivered,14
17986,1072,3,2025-01-18 21:34:47,delivered,24
17987,851,3,2025-01-18 17:05:58,delivered,17
17988,1037,3,2025-01-18 16:46:23,delivered,17
17989,2526,3,2025-01-18 20:31:24,delivered,18
17990,2450,3,2025-01-18 18:49:16,delivered,11
17991,1940,3,2025-01-18 21:14:58,delivered,24
17992,1056,3,2025-01-18 17:30:14,delivered,36
17993,2450,3,2025-01-18 21:15:47,delivered,12
17994,2526,3,2025-01-18 19:59:23,delivered,20
17995,495,3,2025-01-18 13:59:24,delivered,17
17996,1977,3,2025-01-18 19:56:39,delivered,16
17997,1371,3,2025-01-18 11:09:17,delivered,33
17998,448,3,2025-01-18 06:46:15,delivered,12
17999,2502,3,2025-01-18 19:28:41,delivered,10
18000,2131,3,2025-01-18 06:06:54,delivered,29
18001,2392,3,2025-01-18 22:45:55,delivered,15
18002,879,3,2025-01-18 15:15:15,delivered,24
18003,1981,3,2025-01-18 02:26:45,delivered,30
18004,1499,3,2025-01-18 19:19:49,delivered,12
18005,1274,3,2025-01-18 17:14:03,delivered,20
18006,470,3,2025-01-18 14:11:26,delivered,23
18007,759,3,2025-01-18 21:20:56,delivered,22
18008,2150,3,2025-01-18 12:22:05,delivered,22
18009,2374,3,2025-01-18 20:21:28,delivered,21
18010,1023,3,2025-01-18 19:31:49,delivered,38
18011,920,3,2025-01-18 13:37:29,delivered,10
18012,978,3,2025-01-18 15:14:19,delivered,16
18013,147,3,2025-01-18 09:09:04,delivered,20
18014,1613,3,2025-01-18 23:57:54,delivered,12
18015,164,3,2025-01-18 20:00:13,delivered,25
18016,1385,3,2025-01-18 20:52:30,delivered,15
18017,1423,3,2025-01-18 16:51:30,delivered,20
18018,784,3,2025-01-18 21:55:50,delivered,21
18019,325,3,2025-01-18 13:18:26,delivered,20
18020,1201,3,2025-01-18 20:15:43,delivered,12
18021,1828,3,2025-01-18 19:28:54,delivered,18
18022,2197,3,2025-01-18 19:52:35,delivered,13
18023,1545,3,2025-01-18 07:48:13,delivered,26
18024,2597,3,2025-01-18 21:42:04,delivered,20
18025,1613,3,2025-01-18 14:17:31,delivered,15
18026,2726,3,2025-01-18 10:16:18,delivered,14
18027,195,3,2025-01-18 23:02:35,delivered,14
18028,1617,3,2025-01-18 12:15:46,delivered,13
18029,488,3,2025-01-18 09:23:50,delivered,15
18030,2230,3,2025-01-18 15:30:05,delivered,25
18031,879,3,2025-01-18 19:18:02,delivered,22
18032,1031,3,2025-01-18 20:08:56,delivered,23
18033,2415,3,2025-01-18 20:18:46,delivered,12
18034,1706,3,2025-01-18 12:53:32,delivered,17
18035,1519,3,2025-01-18 14:07:01,delivered,20
18036,1548,3,2025-01-18 17:40:06,delivered,22
18037,1182,3,2025-01-18 07:59:54,delivered,12
18038,2595,3,2025-01-18 20:37:38,delivered,14
18039,984,3,2025-01-18 06:16:17,delivered,15
18040,2457,3,2025-01-18 08:30:25,delivered,19
18041,3000,3,2025-01-18 09:36:14,delivered,12
18042,652,3,2025-01-18 09:04:42,delivered,23
18043,157,3,2025-01-18 20:53:29,delivered,19
18044,2518,3,2025-01-18 21:37:08,delivered,20
18045,1098,3,2025-01-18 11:59:30,delivered,12
18046,2493,3,2025-01-18 09:25:35,delivered,18
18047,1962,3,2025-01-18 08:12:53,delivered,22
18048,444,3,2025-01-18 12:57:47,delivered,16
18049,727,3,2025-01-18 09:45:54,delivered,22
18050,2583,3,2025-01-18 09:12:07,delivered,10
18051,480,3,2025-01-18 10:31:39,delivered,14
18052,2594,3,2025-01-18 17:24:31,delivered,20
18053,2882,3,2025-01-18 21:50:47,delivered,17
18054,1385,3,2025-01-18 15:12:29,delivered,10
18055,546,3,2025-01-18 11:21:11,delivered,33
18056,2127,3,2025-01-18 09:11:47,delivered,25
18057,2532,3,2025-01-18 15:37:49,delivered,14
18058,1089,3,2025-01-18 20:01:03,delivered,18
18059,2775,3,2025-01-18 15:41:16,delivered,34
18060,1843,3,2025-01-18 20:24:04,delivered,28
18061,1612,3,2025-01-18 00:20:07,delivered,19
18062,268,3,2025-01-18 21:44:31,delivered,18
18063,2903,3,2025-01-18 17:42:55,delivered,37
18064,1667,3,2025-01-18 16:32:16,delivered,14
18065,1624,3,2025-01-18 20:00:58,delivered,11
18066,356,3,2025-01-18 18:15:07,delivered,18
18067,283,3,2025-01-18 16:56:26,delivered,19
18068,2597,3,2025-01-18 15:05:58,delivered,17
18069,2462,3,2025-01-18 10:30:28,delivered,17
18070,1647,3,2025-01-18 16:39:53,delivered,13
18071,1843,3,2025-01-18 17:06:41,delivered,13
18072,157,3,2025-01-18 11:02:38,delivered,20
18073,2121,3,2025-01-18 17:40:39,delivered,19
18074,237,3,2025-01-18 18:23:13,delivered,10
18075,2156,3,2025-01-18 21:20:30,delivered,21
18076,1883,3,2025-01-18 16:55:15,delivered,12
18077,326,3,2025-01-18 09:46:27,delivered,28
18078,1469,3,2025-01-18 16:37:29,delivered,19
18079,2098,3,2025-01-18 17:52:44,delivered,16
18080,1379,3,2025-01-18 21:15:16,delivered,42
18081,1181,3,2025-01-18 12:48:07,delivered,17
18082,995,3,2025-01-18 13:23:07,delivered,24
18083,1536,3,2025-01-18 20:46:35,delivered,22
18084,2202,3,2025-01-18 14:57:30,delivered,15
18085,1857,3,2025-01-18 20:17:30,delivered,23
18086,1072,3,2025-01-18 13:08:27,delivered,21
18087,2109,3,2025-01-18 07:32:38,delivered,17
18088,99,3,2025-01-18 20:46:53,delivered,12
18089,1698,3,2025-01-18 05:31:27,delivered,18
18090,2861,3,2025-01-18 21:39:57,delivered,24
18091,783,3,2025-01-18 19:13:27,delivered,31
18092,2040,3,2025-01-18 20:35:29,delivered,26
18093,478,3,2025-01-18 21:21:44,delivered,18
18094,2548,3,2025-01-18 08:04:54,delivered,28
18095,439,3,2025-01-18 13:31:58,delivered,18
18096,1469,3,2025-01-18 14:05:08,delivered,10
18097,2482,3,2025-01-18 09:29:32,delivered,16
18098,2196,3,2025-01-18 00:27:34,delivered,23
18099,144,3,2025-01-18 19:50:51,delivered,14
18100,1418,3,2025-01-18 20:22:16,delivered,16
18101,672,3,2025-01-18 02:04:25,delivered,17
18102,82,3,2025-01-18 00:07:11,delivered,14
18103,1319,3,2025-01-18 09:29:37,delivered,16
18104,978,3,2025-01-18 06:05:02,delivered,31
18105,154,3,2025-01-18 13:05:16,delivered,18
18106,571,3,2025-01-18 13:53:21,delivered,14
18107,2770,3,2025-01-18 23:46:47,delivered,10
18108,568,3,2025-01-18 08:28:24,delivered,14
18109,1302,3,2025-01-18 09:01:55,delivered,26
18110,159,3,2025-01-18 21:57:26,delivered,20
18111,1141,3,2025-01-18 17:17:30,delivered,18
18112,2267,3,2025-01-18 13:32:25,delivered,21
18113,244,3,2025-01-18 10:40:17,delivered,15
18114,29,3,2025-01-18 15:02:22,delivered,15
18115,2196,3,2025-01-18 15:35:52,delivered,12
18116,1566,3,2025-01-18 06:20:00,delivered,28
18117,1054,3,2025-01-18 08:01:48,delivered,23
18118,1952,3,2025-01-18 08:56:30,delivered,20
18119,1098,3,2025-01-18 08:21:18,delivered,14
18120,2322,3,2025-01-18 11:55:43,delivered,20
18121,1302,3,2025-01-18 18:33:35,delivered,18
18122,2920,3,2025-01-18 07:11:00,delivered,20
18123,2449,3,2025-01-18 19:55:40,delivered,26
18124,624,3,2025-01-18 19:35:06,delivered,15
